Name	GSM1074947_APPLY_p_Hulin_58_430A_Mouse430A_2_A01_528242.EXPRESSION	GSM1074948_APPLY_p_Hulin_58_430A_Mouse430A_2_A02_528130.EXPRESSION	GSM1074949_APPLY_p_Hulin_58_430A_Mouse430A_2_A03_528272.EXPRESSION	GSM1074950_APPLY_p_Hulin_58_430A_Mouse430A_2_A04_528190.EXPRESSION	GSM1074951_APPLY_p_Hulin_58_430A_Mouse430A_2_A05_528142.EXPRESSION	GSM1074952_APPLY_p_Hulin_58_430A_Mouse430A_2_A06_528174.EXPRESSION	GSM1074953_APPLY_p_Hulin_58_430A_Mouse430A_2_A07_528222.EXPRESSION	GSM1074954_APPLY_p_Hulin_58_430A_Mouse430A_2_A08_528264.EXPRESSION	GSM1074955_APPLY_p_Hulin_58_430A_Mouse430A_2_A09_528228.EXPRESSION	GSM1074956_APPLY_p_Hulin_58_430A_Mouse430A_2_A10_528122.EXPRESSION	GSM1074957_APPLY_p_Hulin_58_430A_Mouse430A_2_A11_528118.EXPRESSION	GSM1074958_APPLY_p_Hulin_58_430A_Mouse430A_2_A12_528294.EXPRESSION	GSM1074959_APPLY_p_Hulin_58_430A_Mouse430A_2_B01_528198.EXPRESSION	GSM1074960_APPLY_p_Hulin_58_430A_Mouse430A_2_B02_528162.EXPRESSION	GSM1074961_APPLY_p_Hulin_58_430A_Mouse430A_2_B03_528172.EXPRESSION	GSM1074962_APPLY_p_Hulin_58_430A_Mouse430A_2_B04_528232.EXPRESSION	GSM1074963_APPLY_p_Hulin_58_430A_Mouse430A_2_B05_528290.EXPRESSION	GSM1074964_APPLY_p_Hulin_58_430A_Mouse430A_2_B06_528150.EXPRESSION	GSM1074965_APPLY_p_Hulin_58_430A_Mouse430A_2_B07_528284.EXPRESSION	GSM1074966_APPLY_p_Hulin_58_430A_Mouse430A_2_B08_528244.EXPRESSION	GSM1074967_APPLY_p_Hulin_58_430A_Mouse430A_2_B09_528186.EXPRESSION	GSM1074968_APPLY_p_Hulin_58_430A_Mouse430A_2_B10_528194.EXPRESSION	GSM1074969_APPLY_p_Hulin_58_430A_Mouse430A_2_B11_528262.EXPRESSION	GSM1074970_APPLY_p_Hulin_58_430A_Mouse430A_2_B12_528132.EXPRESSION	GSM1074971_APPLY_p_Hulin_58_430A_Mouse430A_2_C01_528304.EXPRESSION	GSM1074972_APPLY_p_Hulin_58_430A_Mouse430A_2_C02_528216.EXPRESSION	GSM1074973_APPLY_p_Hulin_58_430A_Mouse430A_2_C03_528184.EXPRESSION	GSM1074974_APPLY_p_Hulin_58_430A_Mouse430A_2_C04_528282.EXPRESSION	GSM1074975_APPLY_p_Hulin_58_430A_Mouse430A_2_C05_528136.EXPRESSION	GSM1074976_APPLY_p_Hulin_58_430A_Mouse430A_2_C06_528296.EXPRESSION	GSM1074977_APPLY_p_Hulin_58_430A_Mouse430A_2_C07_528298.EXPRESSION	GSM1074978_APPLY_p_Hulin_58_430A_Mouse430A_2_C08_528280.EXPRESSION	GSM1074979_APPLY_p_Hulin_58_430A_Mouse430A_2_C09_528286.EXPRESSION	GSM1074980_APPLY_p_Hulin_58_430A_Mouse430A_2_C10_528210.EXPRESSION	GSM1074981_APPLY_p_Hulin_58_430A_Mouse430A_2_C11_528134.EXPRESSION	GSM1074982_APPLY_p_Hulin_58_430A_Mouse430A_2_C12_528212.EXPRESSION	GSM1074983_APPLY_p_Hulin_58_430A_Mouse430A_2_D01_528268.EXPRESSION	GSM1074984_APPLY_p_Hulin_58_430A_Mouse430A_2_D02_528182.EXPRESSION	GSM1074985_APPLY_p_Hulin_58_430A_Mouse430A_2_D03_528274.EXPRESSION	GSM1074986_APPLY_p_Hulin_58_430A_Mouse430A_2_D04_528204.EXPRESSION	GSM1074987_APPLY_p_Hulin_58_430A_Mouse430A_2_D05_528252.EXPRESSION	GSM1074988_APPLY_p_Hulin_58_430A_Mouse430A_2_D06_528278.EXPRESSION	GSM1074989_APPLY_p_Hulin_58_430A_Mouse430A_2_D07_528152.EXPRESSION	GSM1074990_APPLY_p_Hulin_58_430A_Mouse430A_2_D08_528188.EXPRESSION	GSM1074991_APPLY_p_Hulin_58_430A_Mouse430A_2_D09_528292.EXPRESSION	GSM1074992_APPLY_p_Hulin_58_430A_Mouse430A_2_D10_528250.EXPRESSION	GSM1074993_APPLY_p_Hulin_58_430A_Mouse430A_2_D11_528164.EXPRESSION	GSM1074994_APPLY_p_Hulin_58_430A_Mouse430A_2_D12_528160.EXPRESSION	GSM1074995_APPLY_p_Hulin_58_430A_Mouse430A_2_E01_528176.EXPRESSION	GSM1074996_APPLY_p_Hulin_58_430A_Mouse430A_2_E02_528206.EXPRESSION	GSM1074997_APPLY_p_Hulin_58_430A_Mouse430A_2_E03_528124.EXPRESSION	GSM1074998_APPLY_p_Hulin_58_430A_Mouse430A_2_E04_528254.EXPRESSION	GSM1074999_APPLY_p_Hulin_58_430A_Mouse430A_2_E05_528128.EXPRESSION	GSM1075000_APPLY_p_Hulin_58_430A_Mouse430A_2_E06_528276.EXPRESSION	GSM1075001_APPLY_p_Hulin_58_430A_Mouse430A_2_E07_528166.EXPRESSION	GSM1075002_APPLY_p_Hulin_58_430A_Mouse430A_2_E08_528126.EXPRESSION	GSM1075003_APPLY_p_Hulin_58_430A_Mouse430A_2_E09_528236.EXPRESSION	GSM1075004_APPLY_p_Hulin_58_430A_Mouse430A_2_E10_528246.EXPRESSION
Ppat	8.110407409	8.210885201	8.14472807	9.672829305	10.35454499	10.17776302	10.11109142	10.23289705	10.19985401	10.21966472	10.27209987	10.13788771	10.10600775	10.06707594	9.885730629	9.841153384	9.805055074	9.739770938	7.759350325	7.370172197	8.200484468	9.669491612	10.2646329	10.12385974	9.877242996	10.13083889	10.01445753	10.05124013	9.958332912	9.778207263	9.685777883	9.548875903	9.5584105	9.427738298	9.483584983	8.872982535	9.633459921	9.481587946	9.467810508	8.880582016	8.063888087	9.977221973	10.11100547	10.3592055	9.984664963	9.870375843	9.857922306	9.850218392	7.991719555	9.805541281	10.03483065	10.18536102	9.759879042	9.569243677	9.603097704	9.509744899	9.59070777	9.457394751
2610001J05Rik	8.419058317	8.571025373	7.921693084	7.885449985	7.997213037	8.289342551	8.87147106	8.957683636	8.560788421	8.77335127	8.976106795	8.836786362	9.03824307	9.115102389	8.995056498	8.830611896	9.374138064	8.95061222	8.547487692	8.800925558	8.145953102	7.975171206	8.091293897	8.071219382	8.693743534	8.776216204	8.557227227	8.636904576	8.855816633	9.023319806	8.916317604	9.105398133	8.965522244	9.055092772	8.98666674	8.784471149	8.970164989	8.98512915	9.117589849	8.85214631	8.405576815	7.842883339	8.784027447	8.952665487	8.720252959	9.22684077	9.066679778	9.152344272	8.612611939	7.833689567	8.58771423	8.656141577	8.773734165	8.814018286	8.952648406	8.946126142	9.072431291	9.081723396
1810035L17Rik	8.383607058	8.044107016	8.598745153	9.648823941	10.08503868	10.54353368	10.50368016	10.83345936	10.97193378	10.75305706	10.64910708	10.56159084	10.6328728	10.62801149	10.46195367	10.53453573	10.55226734	10.46694557	8.299573605	8.388296976	8.767853217	9.776254641	10.03790866	10.43787981	10.51920268	10.81199372	10.85945331	10.75740171	10.63710295	10.51331926	10.60727115	10.57426016	10.64205752	10.50185403	10.6035533	10.32838032	10.60128831	10.47875739	10.57167721	10.28375968	8.069141253	9.651923429	10.60419157	10.85313897	10.51046277	10.65318722	10.58928323	10.67171097	8.218911291	9.685991775	10.4944568	10.70244178	10.61455795	10.58793261	10.63401133	10.55376204	10.63153152	10.55020039
Ddx10	8.929692564	8.975300417	9.187988443	10.67578274	10.41238936	10.42188174	10.11814987	9.917897996	9.572258337	9.233657296	9.184622348	9.195690756	9.250540137	9.065040878	9.153111638	9.178379384	9.11009709	8.95650359	9.158149067	9.221958667	9.432344281	10.61955319	10.31523336	10.23309108	9.908547891	9.894914123	9.601492139	9.225422479	9.039278435	9.030148423	9.040325915	9.154979524	9.212264721	9.100715422	9.140176716	8.96221572	9.132097194	9.023119105	8.932908874	8.767286768	8.95700427	10.54193688	10.15267662	9.447846917	9.313480859	9.277241957	9.287316593	9.160302593	9.091203662	10.45435337	9.902324934	9.436522512	8.853675165	9.073206716	9.125496616	8.951140114	9.119848226	8.973149793
Basp1	6.435731319	7.75527465	8.31658817	7.218802817	6.415507411	6.805342214	6.536901196	5.867010722	6.369567028	5.82500429	6.176846771	5.93711318	5.842558647	5.713021783	7.072628916	6.341558296	6.177960242	7.098746443	6.747711225	8.081714419	8.128920395	7.792080877	7.38115783	7.518446328	7.445642146	6.428285913	6.963477828	7.362160185	8.330950978	7.850339748	8.496667275	8.732747608	8.883021391	9.093436625	9.4912766	10.87711057	8.862430593	9.004770378	9.482544895	10.58166564	7.594609051	7.156156052	6.437202825	6.38234881	5.854999842	5.705831636	5.873283841	6.166473982	7.800022266	7.566148531	7.13717983	7.409868117	8.037433726	8.87409615	8.892142173	8.83180877	8.846418129	8.86726085
Blvra	8.876935151	8.463689433	8.300596027	8.71031045	8.750097901	8.872660233	9.098845189	9.304289104	9.800993149	9.91963183	10.13490901	9.953015857	9.779280268	9.75744229	9.614492073	9.57229223	9.516842927	9.691145648	8.965192091	8.350988007	8.261920166	8.620720291	8.770666808	8.946735849	9.201170238	9.383207548	9.535819011	9.862195956	10.03338414	9.852150838	9.583238997	9.587579314	9.580219902	9.56043675	9.63435551	9.492211586	9.573335422	9.492550898	9.649664468	9.555842547	8.269697797	8.582063408	9.115352061	9.802999569	9.812603853	9.615397294	9.525478011	9.545466198	8.416635204	8.606411287	9.263844329	9.901150336	9.918654665	9.669347781	9.640620079	9.541457956	9.63147415	9.591151024
Tmem41b	8.376441493	8.302908206	8.840882005	8.972332103	9.108319519	8.921542517	9.063698107	8.964044235	9.158616923	9.10761235	9.151300515	8.958289312	9.171898816	9.197820488	9.310094349	9.188072854	9.138461443	9.147712557	8.327470321	8.197040041	8.471616304	8.740625967	8.772249749	9.175501747	8.807993795	9.062760613	8.998448039	9.072155859	9.040447615	8.949464306	9.159901004	9.286474856	9.322228268	9.227927959	9.266645095	9.393940837	9.255478889	9.153522139	9.083385582	9.138775836	8.40290282	8.751366212	8.89664133	9.032817563	8.855671009	8.903825687	9.142561753	9.179958916	8.323123218	8.633711622	8.728501992	8.91343956	8.768555238	9.210692237	9.233377774	9.271652138	9.085171081	9.220362206
Mrpl41	9.171871131	9.622124119	9.833365013	9.818549392	9.966599208	10.14603999	9.981884185	10.30003196	10.56354761	10.62541687	10.58542764	10.49369598	10.36078497	10.29637074	10.11731993	10.20766076	10.21615148	10.2042279	9.287055132	9.861850049	9.524273426	9.812532664	9.930837719	10.04851311	10.18921807	10.38967531	10.56064854	10.83362108	10.65790023	10.50961591	10.4003765	10.18685891	10.24144666	10.22921321	10.29289128	9.949697343	10.33120041	10.19546664	10.40415248	9.886698779	9.59438634	9.756117479	10.21494253	10.75823819	10.3357884	10.2373907	10.25886753	10.45149402	9.766389579	9.910836831	10.23226672	10.74678066	10.71466107	10.42437626	10.38725421	10.3605752	10.37715	10.40056796
Usp38	9.489016635	10.39395022	11.00047425	9.762004753	8.689396912	8.646700212	8.631705356	8.748864359	8.724913722	8.795117737	8.630230624	8.464856755	8.449649142	8.297325143	8.241915356	8.314901498	8.389569673	8.121250145	9.809588572	10.40924355	10.72535315	9.696363924	8.405103145	8.739585847	8.878712173	9.133933344	8.969134339	9.230420549	9.08801581	8.643739382	8.263141168	8.168755076	8.234896366	8.120990257	8.489659659	8.611654121	8.181857961	8.115997068	8.614376972	8.701572363	10.42900888	9.618638298	8.923733128	8.948715556	8.826740184	8.523085085	8.37307821	8.393218986	10.43843335	9.630582253	8.960693935	9.149858892	8.747710597	8.352018192	8.384668204	8.322065621	8.28349918	8.423493571
Myl12b	12.81668774	12.69034245	12.35303414	11.80068409	10.71571409	10.17458267	9.977286027	10.1585569	10.47161458	10.97487774	10.84456426	10.85234318	10.97647673	10.85603588	10.97230949	10.8689996	10.90367233	11.16066238	12.84513756	12.75281901	12.85651137	12.64831253	11.57326916	10.7406696	10.41816869	10.26492622	10.19233222	10.43990085	10.32303376	10.36262653	10.61436505	10.88258371	10.78892611	11.0014429	11.05867886	11.41292821	10.65395567	10.99604894	11.05922865	11.49543668	12.59713767	11.8419701	10.07801428	10.63309517	11.02831001	10.84973848	10.87358852	10.98604504	12.76798791	12.44835944	10.45306725	10.2693266	10.61779409	10.88219602	10.91902876	11.0055069	10.92006693	11.12598323
Zfp131	10.2527861	10.67409087	10.77328901	10.84175887	10.62402568	10.35774114	10.47804789	10.36560197	10.170281	10.04118281	9.956394749	10.02147009	10.04974191	10.05271862	10.10937414	10.08774673	9.990105013	9.764048087	10.34728708	10.6244945	10.8607152	10.95483794	10.54308103	10.55834078	10.30571763	10.42416143	10.23913271	10.22323448	10.10738396	10.07491439	10.08942579	10.17784519	10.09651431	10.17097622	9.90494085	9.979942748	10.14676035	10.10049474	9.930032512	9.929007586	10.81291233	10.72185287	10.43408911	10.19810109	10.19032299	10.05897458	10.01414723	9.958711499	10.50244085	10.66904121	10.39415671	10.14962615	9.967228513	10.01827775	10.04732976	9.964107143	10.06978597	10.06341315
Cox20	10.27234144	9.998692979	9.667761729	9.005218427	8.587867192	8.846914642	9.155600738	9.314081314	9.811053569	9.913767672	9.767671242	9.443847957	9.413956118	9.584503618	9.315732903	9.545188823	9.603833634	9.751270097	10.2690428	10.10760265	9.578743372	8.925735124	8.601449315	8.882403983	9.300874182	9.406548508	9.287938832	9.033240954	9.10518883	9.199444681	9.091639227	9.237975117	9.245385445	9.341956562	9.433392175	9.263832494	9.113426517	9.284162711	9.466073598	9.029361953	10.08095248	9.027204832	9.20982772	9.823995423	9.70275534	9.709856795	9.574085945	9.730701981	10.14362352	8.960283391	9.284436063	9.09667002	9.274789956	9.212346214	9.355295983	9.523203371	9.382654756	9.470544061
4932432N11Rik	8.666924359	8.959613204	8.781887664	8.731234015	8.46555479	8.450496492	8.399160988	8.194050402	8.483536458	9.019529772	8.860318712	8.699994406	8.554672036	8.473098409	8.440641969	8.651819896	8.528000454	8.473019374	8.946569449	8.965487664	8.943950809	8.715413755	8.488540913	8.480623538	8.572991603	8.436764949	8.513915904	8.925020466	9.03256282	8.957243587	8.682310702	8.809374066	8.731992975	8.536769037	8.780999765	8.724408787	8.844437748	8.58916304	8.892399498	8.470688223	9.166267796	8.664587465	8.606411528	9.120955694	8.89659207	8.833633862	8.71619955	8.628203875	8.928455069	8.75436451	8.554238579	8.858783118	8.867348956	8.497123568	8.830310687	8.870976946	8.80377811	8.936983707
Lysmd2	6.101208213	5.717781399	5.964349591	6.936637438	7.018544968	6.969038749	6.545074531	6.583771198	6.933481631	7.09954837	7.236065218	6.85864942	6.761747834	6.876208604	7.079009952	7.15006168	7.147600246	7.119598912	6.560335867	6.222291418	5.867550083	6.903514431	6.928272006	7.154803897	6.395016135	6.813063798	6.900851277	7.028582418	6.850201191	6.49017263	6.413867376	6.423991773	6.438174505	6.196997141	5.949443941	6.026887439	6.426601105	6.17800965	6.255613457	6.091250283	5.51103838	6.495992706	6.540455112	7.129623854	6.742748239	6.903652651	6.942376874	7.013402732	6.266564356	6.410762805	6.568362749	6.890165087	6.482543142	5.790872615	6.090859059	6.123410341	6.03467557	6.249541156
Uqcrc2	10.87421421	10.71709574	10.75540262	10.94303503	11.24890891	11.35422166	11.45845251	11.48820493	11.56538698	11.3502865	11.32855653	11.18550761	11.32015638	11.35084189	11.29022291	11.51745337	11.30157769	11.34748469	10.82197366	10.57480156	10.6539625	11.02158892	11.24928392	11.34886703	11.36984441	11.45328627	11.4892502	11.51520777	11.24920686	11.23788951	11.24387672	11.36127185	11.29460278	11.35096697	11.23432157	11.28619372	11.3462636	11.34048172	11.20093928	11.18591764	10.70268526	11.13448786	11.38424799	11.38054077	11.33058	11.31401542	11.4488649	11.50297742	10.69745188	10.93455842	11.38683139	11.27016355	11.23881052	11.1878999	11.32238814	11.37052627	11.33536689	11.32445137
Comtd1	6.370527481	5.531960848	5.700221465	7.520447609	8.57894967	8.651429976	8.391703733	8.764540204	8.588063124	8.428251625	8.410174457	8.324580283	8.221965057	8.312795182	8.188992607	8.187716833	8.321883557	8.248705268	6.116935464	5.896248864	5.745145641	7.383064011	8.515309531	8.527302984	8.314604064	8.517470818	8.473172292	8.161674252	8.00445476	7.634624592	7.75057302	7.518554302	7.774777801	7.4626406	7.539692027	7.181266845	7.692957415	7.532840076	7.672786912	7.363466258	5.683322965	7.884307115	8.595922562	8.600042675	8.208581594	8.169916936	8.350975171	8.370125817	5.945984857	7.56217581	8.300208208	8.440886993	7.733751197	7.608946539	7.676433562	7.620039189	7.718804988	7.675932883
Lin9	6.617150301	6.914626005	6.624001643	6.781877775	6.047706494	6.462807475	6.193473216	6.277334228	6.596991953	7.151432856	7.223984587	7.444910882	7.46365959	7.271739441	7.436925504	7.487579838	7.541539679	7.244993969	6.713193022	6.779167779	6.709344631	6.610506377	6.576749604	6.479113603	5.947158203	6.260213138	7.114388204	7.417961244	7.25111233	7.649595004	7.286660545	7.279140709	7.234026345	7.313229413	7.1851155	7.116589782	7.418039938	7.300242713	7.371097435	6.649942128	7.208349973	6.566933198	6.208943268	7.07586879	7.370623076	7.671007079	7.555375398	7.41065333	7.121383851	6.325497578	5.944370667	7.127086001	7.567727861	7.10635558	7.293221286	7.63125271	7.362475736	7.339265457
Gnai3	11.06142856	11.32355433	11.78662687	11.33387059	10.82117799	11.06634346	11.05055727	10.93870214	10.76669987	10.32256758	10.45882515	10.52366944	10.63598787	10.4691515	10.50308522	10.38251259	10.51521072	10.54644411	11.25066195	11.32592517	11.6619585	11.284413	10.77399061	11.00001946	10.91601995	10.90645777	10.63215567	10.40911507	10.4132893	10.59899858	10.65923331	10.64289117	10.53236392	10.6858579	10.62235347	10.69465928	10.67189984	10.7963555	10.69936655	10.77214427	11.27274115	11.14677559	10.91306471	10.59240592	10.46271456	10.33240618	10.44324797	10.34122219	11.16601539	11.1109492	10.91772104	10.51003861	10.6763129	10.62807784	10.71332464	10.65147527	10.59761146	10.44298196
Cand1	9.899640607	9.966951123	9.948864031	10.29570741	10.29147436	10.46604553	10.20403246	10.27344556	10.25977624	10.24831246	10.27624214	10.15610471	10.21771716	10.14086393	10.04548193	10.073418	10.00086374	9.945022593	9.93372638	10.06230188	10.02372388	10.44516908	10.23595921	10.33848514	10.2043491	10.28826408	10.3317713	10.31197941	10.26865854	10.20793403	10.20124366	10.00601474	10.00940827	9.889085081	10.11514275	9.972085034	10.05747696	9.944281017	10.05991397	9.843273992	9.977978258	10.38700183	10.26685896	10.47686714	10.27782891	10.36749078	10.21453725	10.07805139	10.06784165	10.36795268	10.17597552	10.40877313	10.18907205	10.12799727	10.04104538	9.956879895	10.05145173	9.945052909
Ppp1r21	9.276178964	8.703558344	8.600929807	7.489542979	6.698316219	6.871002703	7.051406208	6.864357854	6.89374658	7.575119929	7.627719201	7.414117279	7.36897083	7.433336485	7.34630038	7.539193736	7.181009708	7.722983124	9.259516765	8.823500087	7.850613419	7.30639819	7.146805064	7.390266201	7.585149235	7.395659985	7.62449688	7.826509669	7.638877896	7.674711006	7.621618948	7.674889987	7.927736217	7.806135114	7.748295383	7.995316704	7.781883568	7.785108664	7.716547728	7.894719041	8.932185146	7.62696038	6.875964715	7.546131615	7.737556327	7.485193417	7.406126546	7.691178908	8.980711088	7.497221223	7.459288647	7.714946391	7.766920173	7.692325251	7.728395662	7.812234194	7.60589156	7.899389775
Rreb1	8.29543986	7.974531428	7.290902602	7.751668542	7.474382738	7.779386708	7.018696488	6.93518413	6.894026833	6.586709334	6.647361979	6.941607864	6.696868371	6.612332723	6.550983445	6.81515795	6.782094865	6.263729273	8.373618323	7.813861008	6.414605121	7.312022942	7.714166853	7.931427971	7.562998333	6.894722279	7.001537986	6.748635368	6.45749494	6.447334469	6.586155022	6.274818516	6.451108974	5.84273912	6.407092529	6.121821652	6.457348905	6.148284341	6.450092363	6.229909204	8.274623155	7.57077826	7.523647207	7.223691998	6.888096295	7.06727489	7.126039016	7.056789858	8.453496852	7.585375964	7.605660692	6.768964764	6.58835379	6.218080396	6.314664806	6.488269807	6.459214287	6.39750665
Hopx	8.300389017	8.309178893	7.837047026	8.290991162	8.643988406	8.875729128	8.396038079	8.735620348	8.984410066	8.520648407	8.624219939	8.223922603	8.392126308	8.28825952	8.769899288	8.23795731	8.351648902	8.931698107	8.369705649	8.245300139	7.496532679	7.974036962	8.522339269	8.902620286	8.051155658	8.3495324	7.982788922	7.430286017	7.498247492	7.495921311	7.33008504	7.513525377	7.392951449	7.440111354	7.038429556	7.450569021	7.293129238	7.271577951	6.74070658	7.335103588	8.13742749	8.119352205	8.378754879	8.726096558	8.139133433	8.094691028	8.239797556	8.344581652	8.02396552	7.668856065	8.224662729	7.979333653	7.321980707	7.322741116	7.239066232	7.202158067	7.398379732	6.995083656
Nars	10.12627836	10.13683347	9.819791452	10.76338293	10.90401458	10.87565561	11.2236632	11.3602997	10.94239961	10.893431	11.05957219	10.78251714	11.12987973	11.26556562	11.51505444	10.93815235	10.92033911	10.64043611	9.948575015	10.22994285	9.901554026	10.8474748	10.86670203	10.57918864	11.13129063	11.14427144	10.79315366	10.76695605	10.86727886	10.7429653	11.10807944	11.57125188	11.4355829	11.68738817	10.90363262	11.28762617	11.37103196	11.66742449	10.92630361	11.25242576	10.22201946	10.83669075	11.05324887	11.1763822	10.75103496	11.07736771	10.9988942	11.07507568	9.946753004	10.88724519	10.90486308	11.04064305	10.59713801	10.8374495	11.22338349	11.1221104	11.2707012	11.03063653
Maoa	4.977433898	5.417985863	5.338506611	6.037346798	6.388668143	7.218012198	7.026608016	7.621949505	7.748560734	7.708450592	7.917797514	7.790397099	7.837103398	7.786201557	8.230469265	8.274652069	8.175542136	7.857080115	5.167191812	5.916342408	5.291977999	5.703762483	6.406330518	6.886080964	6.644333664	7.125035065	7.158383419	7.402334299	7.225034966	7.412740445	7.333859985	7.248588209	7.549444613	7.324578596	7.173438016	6.764542165	7.475953924	7.469445574	7.085068297	6.584942774	5.337486248	5.71058844	7.053395797	8.101166819	7.527657562	7.646116097	8.255216298	8.002884305	5.330741727	5.691523951	6.696665261	7.528659689	7.03355327	7.271353152	7.490985712	7.365782208	7.482723972	7.077330496
Bmyc	7.770417303	7.223114619	7.012850488	7.495016725	8.284213166	8.622410095	8.46530539	8.753437968	8.440481248	8.637684747	8.564288403	8.370086072	8.446305884	8.830647348	8.914387182	8.808173873	8.825693048	9.508617174	7.577401499	6.895460907	6.381900468	7.633615925	8.356158158	8.431986679	8.436347435	8.599843512	8.480606755	8.584983537	8.394416144	8.158384962	8.168620075	8.412713059	8.407866016	8.427388542	8.159168307	8.562636532	8.254634929	8.404716411	8.239033664	8.71752133	7.146174927	7.535730677	8.499600898	8.9795642	8.63526128	8.466212698	8.748507475	8.765124529	7.046901533	7.345170851	8.377279247	8.736023016	8.295009705	8.048396655	8.279398125	8.113384693	8.28038333	8.19534673
Prpf38b	10.83910764	10.91302587	10.78949704	10.66991394	10.58770147	10.25348835	10.3118021	10.12676674	10.11003615	9.939740789	9.91291153	10.11423666	10.08491851	9.991745807	9.911009406	9.83081643	9.920174827	9.771881084	10.76739137	10.91225074	10.88370223	10.65468754	10.60474776	10.20670409	10.24816587	10.22748268	10.16725166	10.02659304	9.838480321	9.863550404	10.07472651	9.834506214	9.920119837	9.741058987	10.07511925	9.897714741	9.972538448	9.751685984	10.04394086	9.840668262	10.8655757	10.74001942	10.36973699	9.996996063	10.14896239	10.10748893	10.07255133	9.997733091	10.92703087	10.82276876	10.20872912	10.07682693	10.03493131	10.0494905	9.919788875	9.845036988	9.882351028	9.916103177
1110049F12Rik	8.673393367	8.583807688	8.819034917	9.630234478	9.906851131	10.1251037	10.1383338	9.975553963	9.890957863	9.52638325	9.658470623	9.739952786	9.647726968	9.726947255	9.659949031	9.572441081	9.692563371	9.400528559	8.707317469	8.472942861	8.659064236	9.636713256	9.992269769	10.04309146	9.980056726	9.57863797	9.465715582	9.314578125	9.500429174	9.343024288	9.183995447	9.058591052	9.244418024	9.136368843	9.173741485	8.83331905	9.19250909	9.092936778	8.9378468	8.500510422	8.706069445	9.481688844	10.25698828	9.840376934	9.443204812	9.552430561	9.73347584	9.67065875	8.563452382	9.577784412	9.966752023	9.5547509	9.338791372	9.187269108	9.200076892	9.11418054	9.233787187	8.93550907
0610010K14Rik	8.949360545	8.475068337	8.165376474	8.72904301	9.099525504	9.192261446	9.230957126	9.348888793	9.286093481	9.268076823	9.3651973	9.358039828	9.026171956	9.093842211	8.907471417	8.782244854	8.726136019	8.620008756	8.891898167	8.635601483	8.007309443	8.887169033	9.17041979	9.311676724	9.440947512	9.621025714	9.416525803	9.141294132	9.132290479	9.046487214	8.820944714	9.032587891	8.915875186	8.865515631	8.747823904	8.678047695	9.008980024	8.934576218	8.642669121	8.437045585	8.340968682	8.841917701	9.308838763	9.484281867	9.313073857	9.134422717	9.019154323	8.967424398	8.672744477	8.907648037	9.459811209	9.220288618	9.070024957	8.694089351	8.911846634	8.791360331	8.965774864	8.888861966
1500001M20Rik	7.580453877	7.267465554	7.435210119	8.745888977	9.17498551	9.456854055	9.207010893	9.165931007	9.334021954	9.399546898	9.605890684	9.581147498	9.176582912	9.185103715	9.091170458	9.116236093	8.8899297	8.855165116	7.593209776	7.041890938	7.425609551	8.668857409	9.294470725	9.363545957	9.120710995	9.190570897	9.447334187	9.594144199	9.598377876	9.306581299	9.083315962	8.84447377	8.91689679	8.870036034	8.905664026	8.40125851	8.990057433	8.882643715	9.008463789	8.595375804	7.129328691	8.598450534	9.221757956	9.751767045	9.450994996	9.079047418	9.199285174	9.015760472	7.33689209	8.745558498	9.090640865	9.761829455	9.488978539	8.886947733	8.96518245	8.792128102	9.007598032	8.9512608
Tysnd1	7.965220684	7.600054152	7.345376703	7.660203994	8.209058341	8.314476889	8.142661914	8.387714204	8.614196953	8.56216933	8.657226581	8.567885193	8.427042794	8.417183813	8.35290025	8.363027746	8.307609418	8.380641579	7.966564843	7.53326437	7.339908789	7.799474189	8.243180962	8.389569673	8.183166834	8.287190573	8.190288307	8.352836329	8.315196998	8.180567456	8.021046786	8.036561689	8.069892032	7.957827729	8.075145485	7.693985218	8.001336689	7.949690972	8.138652087	7.805570787	7.500053877	7.91704745	8.521133288	8.700897174	8.519217031	8.295580695	8.338538036	8.331744375	7.641114866	7.827408949	8.333906994	8.470688223	8.312644672	7.990384897	8.016698581	7.989736261	8.099385774	8.086962154
Dpp8	7.869071539	7.844598014	8.261432549	8.497900411	8.64477957	8.890770538	8.979716803	8.83459887	8.561685069	8.284996082	8.401753558	8.655811765	8.66312671	8.52405258	8.572231713	8.398992469	8.558613265	8.517672545	7.818729598	7.705825981	8.153759957	8.557938887	8.777176097	8.963584728	8.82752834	8.748329195	8.198748322	7.971383857	7.924819444	8.141581179	8.296155125	8.226228771	8.250680431	8.191369566	8.357014881	8.400161669	8.287504733	8.179573303	8.287665283	8.558848403	7.576422724	8.536438199	8.864302818	8.265900983	8.540310197	8.455049268	8.533265999	8.417411875	7.623112129	8.444598051	8.761578324	8.049009414	8.204901516	7.972620348	8.186662797	8.225513321	8.14831629	8.21911292
